,developer_group_id,developer_group_name,developer_group_address,region_id,region_name,startDate,endDate,total_living_floor_size,appt_num,object_count,total_living_floor_size_pct,typed_volume_pct,rating
138,9335855001,ПЕТРОДВОРЦОВАЯ РЕЗИДЕНЦИЯ,"г.Санкт-Петербург, 192019, город Санкт-Петербург, ул. Книпович, д. 15, корп. А, оф. 25",1,Итого,2019-03-27,2019-03-27,683,8,1,0.0005013693623180712,0.0,3239
139,9335855001,ПЕТРОДВОРЦОВАЯ РЕЗИДЕНЦИЯ,"г.Санкт-Петербург, 192019, город Санкт-Петербург, ул. Книпович, д. 15, корп. А, оф. 25",1324,г. Санкт-Петербург,2019-03-27,2019-03-27,683,8,1,0.004536798517456611,0.0,105
140,9069815001,РЕИНИ,"Камчатский край, 683024, г. Петропавловск-Камчатский, ул. Горького, д. 11, оф. 94",1,Итого,2019-03-12,2019-03-12,718,12,1,0.0005270617893768303,0.0,3236
141,9069815001,РЕИНИ,"Камчатский край, 683024, г. Петропавловск-Камчатский, ул. Горького, д. 11, оф. 94",1103,Камчатский край,2019-03-12,2019-03-12,718,12,1,45.29968454258675,0.0,1
142,7046140001,Фаворит,"Республика Саха (Якутия), 677000, г. Якутск, ул. Кулаковского, д. 20, оф. 29",1,Итого,2019-03-27,2019-03-27,727,17,1,0.0005336684134776541,100.0,3235
143,7046140001,Фаворит,"Республика Саха (Якутия), 677000, г. Якутск, ул. Кулаковского, д. 20, оф. 29",1105,Республика Саха (Якутия),2019-03-27,2019-03-27,727,17,1,0.12616905959795977,100.0,37
144,9294724001,Три дома на Смирнова,"Калининградская область, 236029, г. Калининград, ул. Юрия Смирнова, д. 4Г, оф. 9",1,Итого,2019-02-15,2019-02-15,696,12,1,0.0005109122637970389,0.0,3237
145,9294724001,Три дома на Смирнова,"Калининградская область, 236029, г. Калининград, ул. Юрия Смирнова, д. 4Г, оф. 9",1325,Калининградская область,2019-02-15,2019-02-15,696,12,1,0.03988588967883836,0.0,99
146,3364615001,Группа компаний Эталон-Вест,"Калининградская область, 236038, г. Калининград, ул. Юбилейная, д. 6, оф. 4",1,Итого,2017-04-27,2019-03-01,737,20,1,0.0005410091069230139,0.0,3233
147,3364615001,Группа компаний Эталон-Вест,"Калининградская область, 236038, г. Калининград, ул. Юбилейная, д. 6, оф. 4",1325,Калининградская область,2017-04-27,2019-03-01,737,20,1,0.04223548950187338,0.0,98
148,4087995001,Строительный дом MENGEL,"Ярославская область, 150040, г. Ярославль, ул. Володарского, д. 62а",1,Итого,2017-04-26,2019-03-11,739,12,2,0.0005424772456120858,0.0,3232
149,4087995001,Строительный дом MENGEL,"Ярославская область, 150040, г. Ярославль, ул. Володарского, д. 62а",1775,Ярославская область,2017-04-26,2019-03-11,739,12,2,0.06127400174784297,0.0,71
150,10047745001,СК ЯРМОНОЛИТ,"Ярославская область, 150025, город Ярославль, пер. Кармановский, д. 4, оф. 2",1,Итого,2019-03-07,2019-03-07,734,15,1,0.0005388068988894059,100.0,3234
151,10047745001,СК ЯРМОНОЛИТ,"Ярославская область, 150025, город Ярославль, пер. Кармановский, д. 4, оф. 2",1775,Ярославская область,2019-03-07,2019-03-07,734,15,1,0.060859427987708714,100.0,72
152,8162874001,Капитель,"Ростовская область, р-н Тарасовский, 346050, пгт Тарасовский, ул. Московская, д. 32",1,Итого,2019-01-15,2019-03-14,750,24,2,0.0005505520084019815,100.0,3231
153,8162874001,Капитель,"Ростовская область, р-н Тарасовский, 346050, пгт Тарасовский, ул. Московская, д. 32",1883,Ростовская область,2019-01-15,2019-03-14,750,24,2,0.021127504489594703,100.0,128
154,5525720001,Компания СтройМаш,"г.Москва, 121500, г. Москва, ул. МКАД 60-й км, д. 4А, оф. 305",1,Итого,2017-04-25,2019-03-18,683,19,1,0.0005013693623180712,100.0,3240
155,5525720001,Компания СтройМаш,"г.Москва, 121500, г. Москва, ул. МКАД 60-й км, д. 4А, оф. 305",1760,Владимирская область,2017-04-25,2019-03-18,683,19,1,0.069353056814674,100.0,42
156,6069175001,Научно-производственное объединение Энергохолдинг,"Республика Башкортостан, 450018, г. Уфа, ул. Кировоградская, д. 33/4, оф. 5",1,Итого,2018-01-10,2019-03-14,688,18,1,0.0005050397090407511,100.0,3238
157,6069175001,Научно-производственное объединение Энергохолдинг,"Республика Башкортостан, 450018, г. Уфа, ул. Кировоградская, д. 33/4, оф. 5",1213,Республика Башкортостан,2018-01-10,2019-03-14,688,18,1,0.015592750005835949,100.0,113
158,8845873001,Группа компаний Ключ,"Удмуртская Республика, 426011, г. Ижевск, ул. Холмогорова, д. 59, оф. 167",1,Итого,2019-03-26,2019-03-26,634,27,1,0.0004653999644358084,0.0,3244
159,8845873001,Группа компаний Ключ,"Удмуртская Республика, 426011, г. Ижевск, ул. Холмогорова, д. 59, оф. 167",1219,Удмуртская Республика,2019-03-26,2019-03-26,634,27,1,0.06850188326155401,0.0,34
160,6349676001,Регион-Ресурс,"Калининградская область, 236023, г. Калининград, ул. Дунайская, д. 5, оф. 14",1,Итого,2018-10-10,2019-04-01,761,20,1,0.0005586267711918773,0.0,3229
161,6349676001,Регион-Ресурс,"Калининградская область, 236023, г. Калининград, ул. Дунайская, д. 5, оф. 14",1325,Калининградская область,2018-10-10,2019-04-01,761,20,1,0.04361086500804021,0.0,97
162,6151892001,Строительное управление №37,"Архангельская область, 163001, г. Архангельск, ул. Вологодская, д. 10, оф. 18",1,Итого,2019-02-27,2019-02-27,757,24,1,0.0005556904938137334,100.0,3230
163,6151892001,Строительное управление №37,"Архангельская область, 163001, г. Архангельск, ул. Вологодская, д. 10, оф. 18",1386,Архангельская область,2019-02-27,2019-02-27,757,24,1,0.1292249914646637,100.0,55
164,6151892001,Строительное управление №37,"Архангельская область, 163001, г. Архангельск, ул. Вологодская, д. 10, оф. 18",13862,Архангельская область (кроме Ненецкого АО),2019-02-27,2019-02-27,757,24,1,0.13724533918816753,100.0,48
165,10383904001,Легион,"Ростовская область, 346448, г. Новочеркасск, пр-кт Парковый, д. 32, оф. 51",1,Итого,2019-03-11,2019-03-11,774,20,1,0.0005681696726708449,100.0,3226
166,10383904001,Легион,"Ростовская область, 346448, г. Новочеркасск, пр-кт Парковый, д. 32, оф. 51",1883,Ростовская область,2019-03-11,2019-03-11,774,20,1,0.021803584633261736,100.0,127
167,9450700001,Строительная компания Вымпел,"Калужская область, 248000, г. Калуга, пер. 1-й Берендяковский, д. 23, оф. 10",1,Итого,2019-03-12,2019-03-12,766,11,1,0.0005622971179145571,100.0,3228
168,9450700001,Строительная компания Вымпел,"Калужская область, 248000, г. Калуга, пер. 1-й Берендяковский, д. 23, оф. 10",1764,Калужская область,2019-03-12,2019-03-12,766,11,1,0.05699748273519461,100.0,53
169,7594991001,ПрофиСтрой,"Иркутская область, 664033, г. Иркутск, ул. Лермонтова, д. 267/2, оф. 41",1,Итого,2019-03-01,2019-03-22,778,12,1,0.0005711059500489888,100.0,3225
170,7594991001,ПрофиСтрой,"Иркутская область, 664033, г. Иркутск, ул. Лермонтова, д. 267/2, оф. 41",1542,Иркутская область,2019-03-01,2019-03-22,778,12,1,0.06479478043897215,100.0,53
171,10886594001,УниверсалСтройСервис,"Республика Башкортостан, р-н Уфимский, 450520, с. Зубово, ул. Вишневая, д. 27",1,Итого,2018-03-27,2019-03-14,814,24,1,0.000597532446452284,100.0,3224
172,10886594001,УниверсалСтройСервис,"Республика Башкортостан, р-н Уфимский, 450520, с. Зубово, ул. Вишневая, д. 27",1213,Республика Башкортостан,2018-03-27,2019-03-14,814,24,1,0.01844839898946288,100.0,112
173,8957395001,Промышленно-строительная группа Гранит,"Ленинградская область, р-н Всеволожский, 188353, дер. Бор, ул. Центральная, д. 7, корп. АБЗ, оф. 1, 3",1,Итого,2019-04-01,2019-04-01,828,14,1,0.0006078094172757877,100.0,3223
